"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
170,"2021-03-01 04:23:26.7310","2021-03-01 04:26:17.3210",3640,"Journal Square",40.73367,-74.0625,3206,"Hilltop",40.7311689,-74.0575736,44316,"Customer",1970,0
140,"2021-03-01 04:32:13.6050","2021-03-01 04:34:34.2240",3184,"Paulus Hook",40.7141454,-74.0335519,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,38515,"Customer",1970,0
377,"2021-03-01 04:37:32.7160","2021-03-01 04:43:49.8790",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,29387,"Customer",1970,0
392,"2021-03-01 04:37:58.4900","2021-03-01 04:44:30.5010",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3214,"Essex Light Rail",40.7127742,-74.0364857,40440,"Customer",1970,0
305,"2021-03-01 10:20:09.9350","2021-03-01 10:25:15.4300",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,43928,"Customer",1970,0
272,"2021-03-01 10:32:09.4270","2021-03-01 10:36:41.5230",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42157,"Customer",1970,0
247,"2021-03-01 10:42:17.5510","2021-03-01 10:46:24.5580",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,45261,"Customer",1970,0
549,"2021-03-01 11:12:55.8380","2021-03-01 11:22:05.0080",3203,"Hamilton Park",40.727595966,-74.044247311,3184,"Paulus Hook",40.7141454,-74.0335519,48739,"Customer",1970,0
419,"2021-03-01 11:20:27.6490","2021-03-01 11:27:26.9160",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,39839,"Customer",1970,0
339,"2021-03-01 11:29:44.6640","2021-03-01 11:35:23.6690",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,34333,"Customer",1970,0
281,"2021-03-01 11:31:35.7890","2021-03-01 11:36:16.8290",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3202,"Newport PATH",40.7272235,-74.0337589,48753,"Customer",1970,0
694,"2021-03-01 11:35:27.2280","2021-03-01 11:47:02.0560",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46538,"Subscriber",1980,1
359,"2021-03-01 11:55:20.4220","2021-03-01 12:01:19.4250",3207,"Oakland Ave",40.7376037,-74.0524783,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,28551,"Customer",1970,0
286,"2021-03-01 12:04:31.8140","2021-03-01 12:09:18.7920",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42205,"Customer",1970,0
189,"2021-03-01 12:07:59.3080","2021-03-01 12:11:09.1220",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3481,"York St",40.71649,-74.04105,44687,"Customer",1970,0
209,"2021-03-01 12:12:17.6830","2021-03-01 12:15:47.1990",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3185,"City Hall",40.7177325,-74.043845,42422,"Customer",1970,0
473,"2021-03-01 12:22:44.5960","2021-03-01 12:30:38.3880",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42527,"Subscriber",1991,1
341,"2021-03-01 12:47:23.4160","2021-03-01 12:53:04.8690",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,42157,"Customer",1970,0
194,"2021-03-01 12:51:15.7110","2021-03-01 12:54:30.4230",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,42527,"Customer",1970,0
796,"2021-03-01 13:08:09.7280","2021-03-01 13:21:26.2480",3199,"Newport Pkwy",40.7287448,-74.0321082,3214,"Essex Light Rail",40.7127742,-74.0364857,45543,"Customer",1970,0
467,"2021-03-01 13:09:41.9160","2021-03-01 13:17:29.2530",3202,"Newport PATH",40.7272235,-74.0337589,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,45683,"Customer",1970,0
613,"2021-03-01 13:11:09.3080","2021-03-01 13:21:22.8030",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,45967,"Customer",1970,0
551,"2021-03-01 13:17:10.1510","2021-03-01 13:26:21.5450",3192,"Liberty Light Rail",40.7112423,-74.0557013,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,38470,"Customer",1970,0
808,"2021-03-01 13:21:50.1240","2021-03-01 13:35:18.3950",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42206,"Subscriber",1977,2
624,"2021-03-01 13:26:39.1060","2021-03-01 13:37:03.5650",3203,"Hamilton Park",40.727595966,-74.044247311,3184,"Paulus Hook",40.7141454,-74.0335519,38930,"Subscriber",1979,1
354,"2021-03-01 13:27:58.9400","2021-03-01 13:33:53.1960",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45138,"Customer",1970,0
264,"2021-03-01 13:28:17.8640","2021-03-01 13:32:42.4580",3201,"Dey St",40.737711,-74.066921,3640,"Journal Square",40.73367,-74.0625,44452,"Customer",1970,0
662,"2021-03-01 13:35:33.2050","2021-03-01 13:46:35.6010",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3184,"Paulus Hook",40.7141454,-74.0335519,32831,"Customer",1970,0
780,"2021-03-01 13:36:36.1840","2021-03-01 13:49:36.7970",3640,"Journal Square",40.73367,-74.0625,3210,"Pershing Field",40.742677141,-74.051788633,44452,"Subscriber",1991,1
519,"2021-03-01 13:37:09.8300","2021-03-01 13:45:49.3570",3640,"Journal Square",40.73367,-74.0625,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,27508,"Customer",1970,0
379,"2021-03-01 13:40:52.7950","2021-03-01 13:47:11.8990",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,45138,"Customer",1970,0
424,"2021-03-01 13:46:15.9750","2021-03-01 13:53:20.4950",3206,"Hilltop",40.7311689,-74.0575736,3202,"Newport PATH",40.7272235,-74.0337589,44316,"Customer",1970,0
341,"2021-03-01 13:46:36.0540","2021-03-01 13:52:17.7260",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,39772,"Customer",1970,0
306,"2021-03-01 13:51:38.5460","2021-03-01 13:56:44.8280",3203,"Hamilton Park",40.727595966,-74.044247311,3187,"Warren St",40.7211236,-74.03805095,48754,"Customer",1970,0
250,"2021-03-01 13:52:46.5320","2021-03-01 13:56:56.5670",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,41697,"Customer",1970,0
587,"2021-03-01 13:57:55.4590","2021-03-01 14:07:42.5160",3196,"Riverview Park",40.7443187,-74.0439909,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,42837,"Customer",1970,0
109,"2021-03-01 13:58:53.2920","2021-03-01 14:00:42.5910",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,43206,"Subscriber",1996,1
233,"2021-03-01 14:03:50.7620","2021-03-01 14:07:43.9390",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,40308,"Subscriber",1960,1
740,"2021-03-01 14:09:30.0480","2021-03-01 14:21:50.1760",3203,"Hamilton Park",40.727595966,-74.044247311,3184,"Paulus Hook",40.7141454,-74.0335519,42485,"Subscriber",1983,1
515,"2021-03-01 14:11:22.7530","2021-03-01 14:19:58.5270",3192,"Liberty Light Rail",40.7112423,-74.0557013,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,40858,"Customer",1970,0
612,"2021-03-01 14:15:01.7220","2021-03-01 14:25:14.0750",3191,"Union St",40.7182113,-74.0836394,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42160,"Customer",1970,0
380,"2021-03-01 14:19:47.2680","2021-03-01 14:26:07.8890",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,38460,"Customer",1970,0
146,"2021-03-01 14:23:44.7870","2021-03-01 14:26:11.5180",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,40858,"Customer",1970,0
446,"2021-03-01 14:29:12.4110","2021-03-01 14:36:39.0610",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3640,"Journal Square",40.73367,-74.0625,45339,"Customer",1970,0
112,"2021-03-01 14:32:25.4900","2021-03-01 14:34:18.2810",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,42206,"Subscriber",1998,1
801,"2021-03-01 14:32:44.8140","2021-03-01 14:46:06.1560",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3184,"Paulus Hook",40.7141454,-74.0335519,31321,"Customer",1970,0
179,"2021-03-01 14:34:49.1400","2021-03-01 14:37:48.5080",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3184,"Paulus Hook",40.7141454,-74.0335519,44721,"Customer",1970,0
412,"2021-03-01 14:45:56.0940","2021-03-01 14:52:48.3080",3185,"City Hall",40.7177325,-74.043845,3639,"Harborside",40.7192517,-74.034234,49257,"Customer",1970,0
362,"2021-03-01 14:47:19.5940","2021-03-01 14:53:22.3150",3681,"Grand St",40.71517767732029,-74.03768330812454,3202,"Newport PATH",40.7272235,-74.0337589,31171,"Customer",1970,0
641,"2021-03-01 14:50:53.7860","2021-03-01 15:01:34.8640",3199,"Newport Pkwy",40.7287448,-74.0321082,3203,"Hamilton Park",40.727595966,-74.044247311,43206,"Customer",1981,2
458,"2021-03-01 14:54:44.2670","2021-03-01 15:02:22.3490",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73089709786179,-74.06391263008118,46627,"Customer",1970,0
450,"2021-03-01 14:55:54.4410","2021-03-01 15:03:24.4600",3640,"Journal Square",40.73367,-74.0625,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,45339,"Customer",1970,0
720,"2021-03-01 15:05:08.2670","2021-03-01 15:17:08.5690",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,39772,"Customer",1970,0
389,"2021-03-01 15:13:12.5710","2021-03-01 15:19:41.8930",3201,"Dey St",40.737711,-74.066921,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,46527,"Customer",1970,0
322,"2021-03-01 15:20:26.1920","2021-03-01 15:25:48.9200",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,43543,"Customer",1970,0
1751,"2021-03-01 15:21:02.9580","2021-03-01 15:50:14.1970",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,38460,"Subscriber",1987,1
531,"2021-03-01 15:24:41.2690","2021-03-01 15:33:33.1690",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46529,"Customer",1970,0
267,"2021-03-01 15:26:09.3560","2021-03-01 15:30:36.7180",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,46538,"Customer",1970,0
340,"2021-03-01 15:27:23.1670","2021-03-01 15:33:03.3890",3206,"Hilltop",40.7311689,-74.0575736,3212,"Christ Hospital",40.734785818,-74.050443636,30360,"Customer",1970,0
316,"2021-03-01 15:44:26.7730","2021-03-01 15:49:43.2110",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,42195,"Subscriber",1980,1
464,"2021-03-01 15:48:57.2050","2021-03-01 15:56:41.8950",3202,"Newport PATH",40.7272235,-74.0337589,3202,"Newport PATH",40.7272235,-74.0337589,31171,"Customer",1970,0
438,"2021-03-01 15:50:35.0430","2021-03-01 15:57:53.0880",3209,"Brunswick St",40.7241765,-74.0506564,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,44872,"Customer",1970,0
315,"2021-03-01 15:59:34.9380","2021-03-01 16:04:50.5680",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3267,"Morris Canal",40.7124188237569,-74.03852552175522,39839,"Customer",1970,0
129,"2021-03-01 16:04:00.9810","2021-03-01 16:06:10.5990",3639,"Harborside",40.7192517,-74.034234,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,43997,"Customer",1970,0
865,"2021-03-01 16:05:13.9460","2021-03-01 16:19:39.0590",3210,"Pershing Field",40.742677141,-74.051788633,3211,"Newark Ave",40.72152515,-74.046304543,44452,"Customer",1970,0
618,"2021-03-01 16:14:46.2870","2021-03-01 16:25:04.3870",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3483,"Montgomery St",40.71942,-74.05099,28583,"Subscriber",1987,1
1224,"2021-03-01 16:24:22.9210","2021-03-01 16:44:47.8210",3202,"Newport PATH",40.7272235,-74.0337589,3194,"McGinley Square",40.7253399253558,-74.06762212514877,44316,"Customer",1970,0
325,"2021-03-01 16:24:28.4990","2021-03-01 16:29:53.6040",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46538,"Customer",1970,0
302,"2021-03-01 16:27:18.2390","2021-03-01 16:32:20.6390",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,39740,"Customer",1970,0
855,"2021-03-01 16:29:03.8510","2021-03-01 16:43:19.3410",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3639,"Harborside",40.7192517,-74.034234,45138,"Customer",1970,0
598,"2021-03-01 16:36:39.2140","2021-03-01 16:46:37.6280",3203,"Hamilton Park",40.727595966,-74.044247311,3199,"Newport Pkwy",40.7287448,-74.0321082,43206,"Customer",1981,2
482,"2021-03-01 16:38:56.4250","2021-03-01 16:46:58.8140",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3280,"Astor Place",40.71928220070702,-74.07126188278198,42575,"Subscriber",1960,1
856,"2021-03-01 16:42:36.8830","2021-03-01 16:56:53.8810",3187,"Warren St",40.7211236,-74.03805095,3187,"Warren St",40.7211236,-74.03805095,34048,"Subscriber",1981,1
291,"2021-03-01 16:44:00.8540","2021-03-01 16:48:51.9800",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,45967,"Customer",1970,0
513,"2021-03-01 16:47:44.8760","2021-03-01 16:56:18.2550",3192,"Liberty Light Rail",40.7112423,-74.0557013,3211,"Newark Ave",40.72152515,-74.046304543,42494,"Customer",1970,0
321,"2021-03-01 16:47:52.7770","2021-03-01 16:53:14.0550",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,48932,"Customer",1970,0
308,"2021-03-01 16:49:05.6470","2021-03-01 16:54:13.8490",3199,"Newport Pkwy",40.7287448,-74.0321082,3203,"Hamilton Park",40.727595966,-74.044247311,34333,"Customer",1970,0
187,"2021-03-01 16:50:28.8940","2021-03-01 16:53:36.4360",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,45713,"Customer",1970,0
1099,"2021-03-01 16:54:54.6880","2021-03-01 17:13:14.3070",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,39533,"Customer",1970,0
957,"2021-03-01 16:55:21.1130","2021-03-01 17:11:18.5270",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3185,"City Hall",40.7177325,-74.043845,44737,"Customer",1970,0
1480,"2021-03-01 16:59:23.1220","2021-03-01 17:24:03.7310",3209,"Brunswick St",40.7241765,-74.0506564,3638,"Washington St",40.7242941,-74.0354826,32440,"Customer",1970,0
838,"2021-03-01 17:01:40.0800","2021-03-01 17:15:38.6010",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,48932,"Customer",1970,0
495,"2021-03-01 17:12:08.7460","2021-03-01 17:20:24.6970",3681,"Grand St",40.71517767732029,-74.03768330812454,3199,"Newport Pkwy",40.7287448,-74.0321082,42230,"Customer",1970,0
157,"2021-03-01 17:18:14.5530","2021-03-01 17:20:51.6250",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,40858,"Customer",1970,0
359,"2021-03-01 17:21:18.1340","2021-03-01 17:27:18.0970",3639,"Harborside",40.7192517,-74.034234,3639,"Harborside",40.7192517,-74.034234,49257,"Customer",1970,0
827,"2021-03-01 17:23:00.1590","2021-03-01 17:36:47.8550",3184,"Paulus Hook",40.7141454,-74.0335519,3211,"Newark Ave",40.72152515,-74.046304543,31321,"Customer",1970,0
300,"2021-03-01 17:26:15.3760","2021-03-01 17:31:16.0750",3187,"Warren St",40.7211236,-74.03805095,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,42542,"Subscriber",1979,1
624,"2021-03-01 17:27:44.2400","2021-03-01 17:38:08.4630",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3206,"Hilltop",40.7311689,-74.0575736,46627,"Subscriber",1991,1
505,"2021-03-01 17:29:02.0040","2021-03-01 17:37:27.4600",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3192,"Liberty Light Rail",40.7112423,-74.0557013,40093,"Subscriber",1996,1
661,"2021-03-01 17:37:29.1710","2021-03-01 17:48:30.6230",3483,"Montgomery St",40.71942,-74.05099,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,44967,"Customer",1970,0
484,"2021-03-01 17:38:55.5060","2021-03-01 17:47:00.1750",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,43543,"Customer",1970,0
567,"2021-03-01 17:39:10.6260","2021-03-01 17:48:37.6730",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3681,"Grand St",40.71517767732029,-74.03768330812454,40697,"Customer",1970,0
113,"2021-03-01 17:40:32.1750","2021-03-01 17:42:25.9500",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3211,"Newark Ave",40.72152515,-74.046304543,41620,"Subscriber",1985,1
1068,"2021-03-01 17:43:45.4480","2021-03-01 18:01:33.9510",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,44703,"Customer",1970,0
422,"2021-03-01 17:57:49.8690","2021-03-01 18:04:52.4510",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45582,"Customer",1970,0
376,"2021-03-01 18:02:46.3570","2021-03-01 18:09:03.1680",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,30143,"Subscriber",1970,0
260,"2021-03-01 18:03:13.4890","2021-03-01 18:07:34.3010",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,44316,"Customer",1970,0
837,"2021-03-01 18:03:19.7890","2021-03-01 18:17:17.4880",3212,"Christ Hospital",40.734785818,-74.050443636,3638,"Washington St",40.7242941,-74.0354826,28433,"Customer",1970,0
452,"2021-03-01 18:04:54.6950","2021-03-01 18:12:27.4550",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,43543,"Customer",1970,0
519,"2021-03-01 18:05:11.8440","2021-03-01 18:13:51.4150",3187,"Warren St",40.7211236,-74.03805095,3483,"Montgomery St",40.71942,-74.05099,43928,"Customer",1970,0
601,"2021-03-01 18:07:58.8830","2021-03-01 18:18:00.8210",3192,"Liberty Light Rail",40.7112423,-74.0557013,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,44664,"Subscriber",1988,1
604,"2021-03-01 18:11:01.8300","2021-03-01 18:21:06.1440",3212,"Christ Hospital",40.734785818,-74.050443636,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,30360,"Customer",1970,0
851,"2021-03-01 18:14:59.8620","2021-03-01 18:29:11.6600",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73089709786179,-74.06391263008118,41002,"Customer",1970,0
1126,"2021-03-01 18:15:18.3980","2021-03-01 18:34:04.5760",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,42147,"Customer",1970,0
148,"2021-03-01 18:25:33.2800","2021-03-01 18:28:02.0650",3185,"City Hall",40.7177325,-74.043845,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,27655,"Customer",1970,0
204,"2021-03-01 18:28:17.3180","2021-03-01 18:31:41.7370",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,40308,"Subscriber",1987,1
212,"2021-03-01 18:28:49.7500","2021-03-01 18:32:22.7440",3203,"Hamilton Park",40.727595966,-74.044247311,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,41618,"Subscriber",1991,1
2873,"2021-03-01 18:29:32.3410","2021-03-01 19:17:25.3810",3280,"Astor Place",40.71928220070702,-74.07126188278198,3280,"Astor Place",40.71928220070702,-74.07126188278198,38674,"Customer",1970,0
710,"2021-03-01 18:29:59.8630","2021-03-01 18:41:50.3410",3199,"Newport Pkwy",40.7287448,-74.0321082,3639,"Harborside",40.7192517,-74.034234,43206,"Customer",1970,0
499,"2021-03-01 18:31:59.3450","2021-03-01 18:40:18.8190",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3639,"Harborside",40.7192517,-74.034234,44872,"Customer",1970,0
2953,"2021-03-01 18:34:29.5460","2021-03-01 19:23:42.5830",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42535,"Customer",1970,0
974,"2021-03-01 18:35:10.0830","2021-03-01 18:51:24.2460",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3209,"Brunswick St",40.7241765,-74.0506564,44505,"Customer",1970,0
574,"2021-03-01 18:36:36.9250","2021-03-01 18:46:10.9930",3199,"Newport Pkwy",40.7287448,-74.0321082,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42230,"Customer",1970,0
220,"2021-03-01 18:38:18.6710","2021-03-01 18:41:59.6170",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3185,"City Hall",40.7177325,-74.043845,46946,"Customer",1970,0
